author,name,desc,detail,dwnld
Tribe Archipelago,1888AD LR/ACR PRESETS,,https://www.tribearchipelago.com/archipelago-1888ad,https://cloud.mail.ru/public/LxAi/KST1GRBn4
Samuel Zeller,Free Lightroom presets for Fujifilm cameras,,https://sellfy.com/p/IAOJ/,https://cloud.mail.ru/public/GDUN/c1vUEHhji
Nathan Elson,CINEMATIC COLOR GRADING LIGHTROOM PRESET PACK,,https://www.nathanelson.com/cinematic-lightroom-presets/,https://cloud.mail.ru/public/Mw5v/UKPB88zAr
Nathan Elson,CUSTOM LIGHTROOM PRESET PACK,,https://www.nathanelson.com/presets/,https://cloud.mail.ru/public/CogB/sHMmNc94G
Pretty Presets,Winter Wonderland Collection,,https://www.lightroompresets.com/bl...ction-adding-snow-to-your-images-in-lightroom,https://cloud.mail.ru/public/6o8d/t7AfeVNa8
TAKEOFF WITH LOVE,SUMMER IN EUROPE PRESET COLLECTION,,https://takeoffwithlove.com/summer-in-europe-preset-collection/,https://cloud.mail.ru/public/8Rui/dBobRjy8C
Meridian,Lukas Piatek - LPX Presets,,https://meridianpresets.com/preset/lukas-piatek-lpx-presets/,https://cloud.mail.ru/public/5uPk/SK57auUev
Sleeklens,The Starter Pack for Lightroom,,https://sleeklens.com/the-starter-pack-lightroom-presets/,https://cloud.mail.ru/public/4hy2/8fvzQr8JQ
,Skin Retouch LR Presets,,,https://cloud.mail.ru/public/Lth6/5upRHydjM
Sleeklens,Strike a pose portrait workflow,,https://sleeklens.com/product/strike-a-pose-portrait-workflow/,https://cloud.mail.ru/public/Pwrx/3fAddNTzW
Nicole Mason,Lightroom Preset Pack,,https://nicolemason.co/product/preset-pack/,https://cloud.mail.ru/public/BRin/kn1ypg1bP
Kreativ Wedding,Matt presets,,https://www.shop-kreativ-wedding.com/produkt/lightroompresets/?lang=en,https://cloud.mail.ru/public/8Fg9/P5HvE7f2Q
Chris and Ruth Photography,Lightroom Presets Collection,,https://chrisandruth.com/preset-collection/,https://cloud.mail.ru/public/CDeV/iLFMQQJYu
Beloved Stories,CLASSIC PRESET COLLECTION,,https://beloved-stories.com/beloved-stories-preset-pack/,https://cloud.mail.ru/public/4inC/S5fQfVzJP
Meridian,Jennifer Moher - Slate & Ivory 2.0 Presets,,https://meridianpresets.com/product/11-jennifer-moher-slate-ivory-2/,https://cloud.mail.ru/public/Kcpa/19oypACyc
Meridian,Jennifer Moher - Slate Ivory,,https://meridianpresets.com/preset/jennifer-moher-slate-ivory/,https://cloud.mail.ru/public/BCB6/spEZps4hZ
Meridian,Laura Beck - Siren,,https://meridianpresets.com/preset/laura-beck/,https://cloud.mail.ru/public/EAd8/eKdJKGf3x
Meridian,Pablo Beglez - PBX Presets,,https://meridianpresets.com/preset/pablo-beglez/,https://cloud.mail.ru/public/MbQi/rcwdzLCxy
Meridian,Cody & Allison - C&A Presets,,https://meridianpresets.com/preset/cody-allison/,https://cloud.mail.ru/public/98eT/eLPxxd1Nx
Sacha Kraemer,“Oh Yes Presets” for Lightroom Bundle: Pack I + Pack II,,https://shop.saschakraemer.com/product/lightroom-presets-for-wedding-photographers-bundle/,https://cloud.mail.ru/public/Dnfo/e5Nq5osS6
Мадина,Коллекция экшенов и пресетов,,,https://cloud.mail.ru/public/8REE/NjMu14m2t
Ben Sasso,Heck Yeah Presets Bundle,,https://bensasso.com/heck-yeah-presets-bundle/,https://cloud.mail.ru/public/Huw7/G1nXVP4Nu
Julia & Gil,Classic Preset Collection,,https://juliaundgil.de/film-presets,https://cloud.mail.ru/public/3j5T/1xYn5NbZc
PHIL CHESTER,PHIL CHESTER PRESETS,,https://philchesterpresets.com/x-series/,https://cloud.mail.ru/public/3ghZ/6DnjSsxU6
Trey Wallace,Atlas,,https://treywphotography.com/atlas,https://cloud.mail.ru/public/2cMc/mzZxAfL95
Trey Wallace,Ascent Presets,,https://treywphotography.com/ascent,https://cloud.mail.ru/public/B29j/W9z1aWNrm
,Павел Михайлов - мобильный пресет,,,https://cloud.mail.ru/public/K2Nu/m1pvHDENS
,Павел Михайлов,,,https://cloud.mail.ru/public/Ctit/JnB4WLznH
,Greater Than Gatsby Painterly Portrait Collection PS Actions,,,https://cloud.mail.ru/public/B3TE/HWYsW2Pvm
,Christmas Lights Golden Glow,,,https://cloud.mail.ru/public/4Rj3/YFtsx7d9K
,Witch Swatches,,,https://cloud.mail.ru/public/9ANX/eg7Sbbqvw
,Firefly Magical Overlays,,,https://cloud.mail.ru/public/GVkc/7ybKDayTi
,Dramatic Sky Overlays,,https://creativemarket.com/MixPixBox/2823892-Dramatic-Sky-Overlays,https://cloud.mail.ru/public/56pN/5NkUXQXCB
,Colorful Holidays photo overlays,,,https://cloud.mail.ru/public/W5Rz/xA6XWEa3A
,Long Exposure Sky Overlays,,https://creativemarket.com/MixPixBox/2873323-Long-Exposure-Sky-Overlays,https://cloud.mail.ru/public/JuXD/ZqPBdCsKh
,DREAM ARTSY RUSTIC Fine Art Collection,,,https://cloud.mail.ru/public/HqqZ/eSmDaTqvC
,7 Rain Photo Overlays,,https://creativemarket.com/BundleCat/3277543-7-Rain-Photo-Overlays,https://cloud.mail.ru/public/4Nwy/B5QL64KyB
Наложения от Сергея Иванова,Наложения - для фотошоп,,,https://cloud.mail.ru/public/AvJ4/79hysmHVV
,Neo romantic Overlay 50 Light themes,,Блики и наложения,https://cloud.mail.ru/public/HdY4/sdKLZuShU
,Christmas Lr Presets,,,https://cloud.mail.ru/public/Cs87/JLjX2MC6S
,Wedding Lr Presets,,,https://cloud.mail.ru/public/7hss/fM2bZtUvm
,Film tone Lightroom preset,,,https://cloud.mail.ru/public/5VAy/aJ5go3RMy
,Greater Than Gatsby Watercolor Film Lightroom Presets,,,https://cloud.mail.ru/public/DgDc/3B8YCdRCN
,Seim Classic Vinyl Lightroom Presets,,,https://cloud.mail.ru/public/Fzmk/KyiTMumWp
,Film Look Lightroom Presets,,,https://cloud.mail.ru/public/BscQ/8vS7wpLsa
,Mobile Lightroom Preset GINGERBREAD,,https://creativemarket.com/victoriabee/3110860-Mobile-Lightroom-Preset-GINGERBREAD,https://cloud.mail.ru/public/J7x1/XhwVuS69n
,4 Lightroom Presets - Christmas Pack (+Mobile Version),,https://graphicriver.net/item/4-lightroom-presets-christmas-pack-mobile-version/22934844,https://cloud.mail.ru/public/7yqY/iy9ctd6qr
Jonas Jaeschke,Candy LR presets,,https://www.jonasjaeschke.de/shop/kontakt-en.php?product=Candy,https://cloud.mail.ru/public/6fhq/DegkyQZt6
Wildhearts,Wildhearts Premium Lightroom Presets,,https://www.wildheartslab.com/product/wildhearts-o1/,https://cloud.mail.ru/public/4nND/Uvgo1EJ2Y
Ryan Longnecker,Ryan Longnecker RL Presets,,https://www.ryanlongnecker.com/rl-presets-new/,https://cloud.mail.ru/public/9ZAn/ioCJsyerw
PAVEL VOZMISCHEV,"Vol.1 Portrait, food and toon presets",,http://pavel-vozmischev.com/shop/vol1-portrait-food-and-toon-presets,https://cloud.mail.ru/public/CNBB/vaMWst9u3
,15 Glamour Photography Actions 1406789,,https://creativemarket.com/creativetacos/1406789-15-Glamour-Photography-Actions,https://cloud.mail.ru/public/8rSM/t1MCZy4Ao
,50 Spring Lightroom Presets 871009,,,https://cloud.mail.ru/public/F6j1/qxGPQGS67
PAVEL VOZMISCHEV,Vol.2 Fine Art Presets,,http://pavel-vozmischev.com/shop/vol2-fine-art-presets,https://cloud.mail.ru/public/EVkM/hg5fnhFmR
Presetshop,RetrogradeTwinPack,,https://presetshop.com/product/retrograde-twinpack/,https://cloud.mail.ru/public/Duum/S8DaQNnxG
,Portrait Lightroom Preset,"Дорогие друзья буду очень рада вашим отзывам.У меня полезностей еще много)))Ваши комментарии для меня важны.

Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/BkAA/E3nzRvTRX",,https://cloud.mail.ru/public/BkAA/E3nzRvTRX
,DUKE MOOSE IRON ICE PRESET PACK,,,https://cloud.mail.ru/public/3EHs/fWZ7Z916q
,LIGHTROOM PRESETS,,,https://cloud.mail.ru/public/G7X7/cJE4vEAJY
,Maternity Lightroom Presets,,https://www.beart-presets.com/shop/maternity-photography-editing,https://cloud.mail.ru/public/2DYd/haj31msj5
,MATTE LIGHTROOM PRESET,,,https://cloud.mail.ru/public/77Sf/oKWj3mn47
,Bright & Airy Wedding Lr Presets,,"Яркие и воздушные пресеты Lr идеально подходят для свадебных фотографов, портретных фотографов и любителей. Этот набор пресетов Lightroom был тщательно разработан, чтобы создать внешний вид и почувствовать, что вы хотите достичь для каждой из ваших свадебных фотографий в считанные секунды.  Каждая предустановка полностью настраивается и может использоваться для любого типа файлов в adobe lightroom 4+, adobe lightroom CC & Adobe Camera Raw 9.1+ для Photoshop.  Этот набор пресетов включает  * 20 премиальных пресетов Lightroom  * Совместимость с Lightroom 4, 5, 6, Adobe Lightroom CC и Adobe Camera Raw 9.1+ для Photoshop  * Совместимость с компьютерами Mac OS и Windows PC  * Полная Совместимость с JPEG и RAW изображениями  • Смогите легко быть отрегулировано для приспособления вашего изображения",https://cloud.mail.ru/public/77Sf/oKWj3mn47
-,Свадебная коллекция пресетов для Lightroom & Photoshop,,,https://cloud.mail.ru/public/BaHk/uRisKU6Qg
Creativemarket,Mobile Lightroom Preset AVOCADO (2018),"Пользовательские настройки для блоггера в Nesting with Grace.

Этот пресет включает в себя чистый контрастный тон с яркими базовыми настройками, чтобы придать вашей фотографии яркий вид. Простым нажатием кнопки ваши фотографии мгновенно преобразятся и будут выглядеть хорошо сбалансированными и красивыми.

Высококачественная предустановка Идеально подходит для блогеров, путешествий, образа жизни и портретной фотографии.

Имейте в виду, что все предустановки работают по-разному с каждой фотографией в зависимости от ряда факторов, таких как освещение, баланс белого, тон и т. Д.",https://creativemarket.com/victoriabee/3250967-Mobile-Lightroom-Preset-AVOCADO,https://yadi.sk/d/cJLdgxQrwLkgFQ
Graphicriver,4 lightroom presets-Christmas pack,"Настало лучшее и самое замечательное время года! Наслаждайтесь временем, проведенным с семьей, для вечных вечеринок под елкой, с рождественскими огнями и снежными хлопьями. В этом пакете вы найдете простые улучшения, заметно сделанные для сезона радости. Уютное Рождество и благословенный Новый год для всех. Христос родился!",https://graphicriver.net/item/4-lightroom-presets-christmas-pack-mobile-version/22934844,https://yadi.sk/d/OzpxmLIHODWokw
Kaminlightroompreset,Kamin Colorful (2018),"Набор 1 = 80 предустановок (основной 20 предустановок и бонус 60 предустановок)

Это пресет для Adobe Photoshop Lightroom 4 до 6 (CC).
Вы можете создавать красочные тона фото в один клик.",http://kaminlightroompreset.com/kamin-colorful/,https://yadi.sk/d/e2lfy_Ua2-xfzw
sparklestock.com,Frequency Separation PS Actions,,https://sparklestock.com/product/frequency-separation-photoshop-actions/,https://yadi.sk/d/pzx0rYFx3Q7QK7
FREEMAX,PRESET PACK 2019,,,https://cloud.mail.ru/public/4yhW/4gbrJQPcC
Paint The Moon Actions,the Luminosity collection,,,https://cloud.mail.ru/public/DeNq/Gzkzhca1c
AXIS Actions,Quick Retouch Kit v2.5,,,https://yadi.sk/d/ZyV1vBAT1TepPA
Graphicriver,Vector Color ART Photoshop Action,"Особенности:
-Это эффект предназначен для превращения ваших фотографий в Color Vector ART Photoshop Action.
-Подробная инструкция находится в папке с материалом.
-Легко редактируемый и настраиваемый эффект.
-Неразрушающий рабочий процесс.
-Эффект работает на каждой фотографии.
-Качественный результат.
-Однократное действие

Этот эффект специально для фотографов, дизайнеров и художников.

Этот эффект был проверен и работает в Photoshop (английские версии) CS3, CS4, CS5, CS6, CC, CC +.

Я рекомендую использовать эффект на фотографиях с высоким разрешением для достижения наилучших результатов.

PS Инструкция по использованию действий:
1. Откройте Photoshop.
2. На вкладке «Window» нажмите «Actions», после того, как окно откроется, вы увидите стрелку, указывающую вправо в верхнем правом углу, нажмите эту кнопку, затем нажмите «Load Actions».
3. В конце вам просто нужно выбрать эффект и нажать кнопку воспроизведения.
4. Готово!",https://graphicriver.net/item/color-vector-art-photoshop-action/21390337,"https://cloud.mail.ru/public/C48E/rDEHGX4Bo
Пароль: www.sharewood.biz"
Mango Street,Пресеты для Lightroom 2018,,https://www.mangostreetlab.com/our-tools/mango-street-2018-preset-collection,https://drive.google.com/open?id=1YvQFQTDUo6Yq6RCyKaaWZ0ZjPOl24kZw
Lens Distortions,Эффекты для Lightroom,,https://lensdistortions.com/lightroom/bundle/,"https://drive.google.com/open?id=1ynRUnrA62FTw8oheqOVB61KWni9gm5EA

Зеркало - https://cloud.mail.ru/public/5tLK/3SBaekEKF"
Doorbell-Lumzinribak,Carnival of Christmas Lightroom Presets,,https://designbundles.net/lumazinribak/173893-carnival-of-christmas-lightroom-presets,https://cloud.mail.ru/public/9wbv/MobcrB8XC
3Motional,Christmas Theme Color Grading,,https://designbundles.net/3motional/173394-christmas-theme-color-grading-photoshop-actions-co,https://cloud.mail.ru/public/JRVq/FsuAXXnCL
GraphicRiver,Painting Effect Photoshop Action,,https://graphicriver.net/item/painting-effect-photoshop-action/22708382,https://cloud.mail.ru/public/3h97/mNDtg1ozG
,Seductive Nights Flyer Template 22760762,"The PSD file is very well organized in folders and layers. You can modify everything very easy and quick. Changing the color style, pictures and the typo is no problem. The main folders that will require most customization are highlighted in different colors.


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.

https://cloud.mail.ru/public/2PTL/5EYkLg2EP",,https://cloud.mail.ru/public/2PTL/5EYkLg2EP
Graphicriver,Fashion - Photoshop Actions [BUNDLE],,https://graphicriver.net/item/fashion-photoshop-actions-bundle/7919641,https://cloud.mail.ru/public/3wY4/gnJoYJvyj
GraphicRiver,Magic Retouch Pro v4.3 (for Win & MacOSx),,http://intagliographicsandmultimedia.com/Products/MagicRetouchPro/,https://cloud.mail.ru/public/8cpY/cKGB6GnUK
Anita Sadowska,Пакет Пресетов: Ultimate Collection Lightroom Presets,"Этот пакет включает в себя все 3 из моих предустановленных пакетов цвета света в одном комплекте. Для более подробной информации, пожалуйста, посмотрите на Кейптаун, Bali &amp; Fashion Luxe. В комплекте имеется 20 предустановок Lightroom.

Пожалуйста, имейте в виду, что все изображения снимаются с использованием различного освещения и настроек, поэтому пресеты, скорее всего, придется настраивать, чтобы получить идеальный внешний вид, который будет соответствовать вашему изображению. Обязательно ознакомьтесь с моим видеороликом, где я проведу вас, используя пресеты для лучшего, более индивидуального опыта!",https://anitasadowska.eu/collections/frontpage/products/3-pack-lightroom-preset-bundle,https://cloud.mail.ru/public/fgWL/5rFMBdt4w
,Animated Snow Photoshop Action [Анимированный снег],,,https://cloud.mail.ru/public/GcAY/XWFTFZL3h
Kansas pitts Studio,The Ultimate Photoshop & LR presets collection (2015),,,https://cloud.mail.ru/public/G7Tw/uSVDNZmUs
Presetrain Co,[Presetrain] 225 Lightroom Presets Bundle,,,Файл в Облаке
CreativeMarket,Taiga Lr Presets (2018),,https://creativemarket.com/UtopianCorner/2987778-Taiga-Lr-Presets,https://yadi.sk/d/rP59leBiFkVv9g
CreativeMarket,Castles Lr Presets (2018),,https://creativemarket.com/UtopianCorner/2987843-Castles-Lr-Presets,https://yadi.sk/d/Rit4YYuWn3-2YA
behance,Beauty Retouching Kit-панель для быстрой ретуши,,https://www.behance.net/gallery/14656717/Beauty-Retouching-Kit-(Photoshop-Add-on),https://cloud.mail.ru/public/56rX/C5VmGT6Gi
Adrian Murray,Lightroom Presets,,https://adriancmurray.com/presets/,"https://cloud.mail.ru/public/NAvt/4PfF9drFX 
Пароль: FullPack*_34Sz*Ql"
Photonify,City nights collection lightroom presets (2018),"City Nights is a collection of Lightroom Presets for Cityscape photographers who like to shoot at night time capturing the lights and atmosphere of big towns and cities. The presets have been designed to enhance your photos and bring some different colors, tones and effects to your night time photography.
This set contains 20 Lightroom presets which have been specially designed to enhance night time cityscape photography. It includes many different styles and tones to choose from to create the perfect photo.
Each preset in the collection has been carefully constructed by a professional photographer and lightroom expert so they will look good with many different types of photo and camera brand. It should be noted of course that not every preset will work with every photo so please experiment to find the perfect one for your shots. Each preset is also full editable so you can perfect the photo.

Compatible with Lightroom 4, 5, 6 and CC.
Compatible with both Mac and PC.
Works on RAW and JPEG images.
Fully adjustable.
PDF Installation Instructions Included",https://photonify.com/downloads/city-nights-collection/,https://yadi.sk/d/Pl0JQNPY3ZRzan
Anitasadowska,3 Pack lightroom preset bundle (2018),"This package includes all 3 of my lightroom colour preset packs in one bundle. For more details, please have a look at Cape Town, Bali & Fashion Luxe packs. The bundle has a total of 20 Lightroom presets.
Please keep in mind that all images are shot using different lighting and setups so the presets will most likely have to be tweaked around to get the perfect look that will fit your image.
All my presets work with Lightroom Desktop Only (both WINDOWS and OS) and will work with both RAW and JPEG photos. The presets are not compatible with Lightroom Mobile.",http://anitasadowska.eu/shop/3-pack-lightroom-presets-bundle/,https://yadi.sk/d/u3HWgV3-3ZRzQU
Envatomarket,Dust storm animation photoshop action (2018),,https://graphicriver.net/item/dust-storm-animation-photoshop-action/21756012,https://yadi.sk/d/Gy7cg7rX3ZFKNW
Envatomarket,10 Portrait retouch photoshop action (2018),"This action is designed to transform your photo’s into Retouching Effects. I recommend using the action on photos with high resolution for the best results.

One click to apply an amazing effects on your photo
Clean actions, Clean work
Total 10 Action effects
Recommended image size ( 1200px to 9000px )
Resolution 72 or 300 DPI
HDR, Art Effect, Cartoon Effect, Oily Effect, Retouch & Dramatic Effect
No need oil paint plug-in
Help file included
ATN file included",https://graphicriver.net/item/10-portrait-retouch-photoshop-action/22126762,https://yadi.sk/d/iOk3OkGQ3ZCd4z
,Экшен для создания паралакса в фотошоп,,,https://yadi.sk/d/IrIwObF2usAEf
Graphicriver,15 Premium Retouching Lightroom Presets Vol.1,,https://graphicriver.net/item/15-premium-retouching-lightroom-presets-vol1/13486890,https://cloud.mail.ru/public/Muca/pLAksVPu2
Graphicriver,Cognition 2 Photoshop Action,,https://graphicriver.net/item/cognition-2-photoshop-action/21739852,https://cloud.mail.ru/public/CLTe/ME2YnE9SX
Creativemarket,Retro - Photoshop Action,,https://creativemarket.com/AWSMSTUDIO/499432-Retro-Photoshop-Action,https://cloud.mail.ru/public/8qxg/foSFx1zH8
Graphicriver,Photoshop Actions - Winter is Coming Photoshop Snowing Effect,,https://graphicriver.net/item/winter-is-coming-photoshop-snowing-effect-action/13828287,https://cloud.mail.ru/public/2S3j/z3VWunbED
Benjamin Patch,Пресеты для LightRoom,,http://whitephotoschool.ru/presets/patch/,https://cloud.mail.ru/public/K797/x3UexMJ6r
cc-extensions,ALCE for Photoshop CS6/CC,,https://cc-extensions.com/products/alce/,https://yadi.sk/d/BDi2oVBN3VosQd
Quick Retouch Kit V1.2,Супер быстрая ретушь для Photoshop/Lightroom,,https://axis-actions.ru/quick-retouch-kit/?wpam_id=8,https://cloud.mail.ru/public/4YCr/nNB7pcYPR
Made Easy,Whimsical Presets,,http://bp4uphotographerresources.com/products/whimsical-presets-made-easy,"https://yadi.sk/d/JWIww9n_cMHCP
пароль: NXeO5YzThb"
kccactions,Photoshop Actions - KCC Everything Bundle + KCC Matte Pack LR Presets,,http://www.kccactions.com/actions/totalpack,https://cloud.mail.ru/public/4c784b13d29d/KCC Everything Bundle + KCC Matte Pack LR Presets.rar
mai-tools.com,Отличные скрипты для Adobe Illustrator,,http://mai-tools.com,https://yadi.sk/d/WhOcqg0jPT1Mgw
Евгений Макаров,Набор авторских пресетов для Lightroom. ver.1 и 2,,https://vk.com/presets_lightroom?w=wall-58740703_92,"https://cloud.mail.ru/public/95wF/vuFFEXq1s 

Скрытый контент для авторизованных пользователей.
Пароль: ~premium:06'14:lightroom~"
inkydeals,205 Великолепных Photoshop экшенов со скидкой 93%,,http://www.inkydeals.com/deal/205-magnificent-photoshop-actions/,https://cloud.mail.ru/public/7bc774bbe3db/205-magnificent-photoshop-actions.zip
florabellacollection,Florabella Muse Photoshop Actions,,http://www.florabellacollection.com/florabella-muse-photoshop-actions.html,https://vk.cc/885Sda
Graphicriver,Rain Photoshop Action,,http://graphicriver.net/item/rain-photoshop-action/11758895,http://my-files.ru/umpoyo
After Effects,Подборка пресетов. Pack 3,,http://videohive.net/item/motion-te...&ref=nfo23&clickthrough_id&redirect_back=true,"https://yadi.sk/d/Hm8qEqewcShB5
Пароль: g5@7d-[seoxa.ru]-s9a53j4"
GraphicRiver,Photoshop Action,,"http://graphicriver.net/item/sandst...&clickthrough_id=366531756&redirect_back=true
http://www.ittybittyactions.com/actions-old/bitty-wonderland-action
http://bp4u-photography-tips-guides...otoshop-actions/products/skinny-me-action-set",https://yadi.sk/d/t4t0ii67ejVXR
,Пакет авторских пресетов для Lightroom,,http://begeka.com/portfolio/foto-semej/paket-avtorskih-presetov-dlja-lightroom.html#,https://cloud.mail.ru/public/EaWc/V2YBUHqmP
LR,Свадебные пресеты для Lightroom,,,"50 Summer Wedding Lightroom Workflow 316671- https://yadi.sk/d/CDYlLF_Ni3z7N
Wedding Lightroom Presets Bundle HQ 323529 - https://yadi.sk/d/sfagC_rvi3z7U
Wedding Pro 10 Lightroom Presets 317766 - https://yadi.sk/d/2W9h5cRYi3z7i"
Illustrative,3D Styles Action,,,https://yadi.sk/d/kOjVoEewyb2tC
Igor Vitkovskiy,Набор Photoshop VFX,,https://creativemarket.com/ArtistMef,https://cloud.mail.ru/public/Kbvd/zuqe5eDv1
Creative Do,Панель Doco для фотошоп,,http://creativedo.co/doco,https://cloud.mail.ru/public/6HoP/Bj8wDfHrK
Юрий Поддубный,Панель расширения Photo Lab,,http://eugenekartashov.com/286-panel-rasshireniya-photo-lab-dlya-photoshop.html,https://cloud.mail.ru/public/G45R/sV7Azkz2y
Македа Наталия,Фотографии еды для стоков,,http://vk.com/microstocker,https://yadi.sk/i/OMp65sJ1dB3Ps
Вячеслав Королев,Скрипт для Photoshop «Живое фото»,,https://vk.com/jivoe_photo,https://cloud.mail.ru/public/6do5/AtDKk7pr2
Michelle Kane,Photoshop Actions,,http://michellekanephotography.com/photoshop-actions-2/,"Скрытый контент для авторизованных пользователей.
 https://cloud.mail.ru/public/c3596a146309/Michelle_Kane.rar 



Скрытый контент для авторизованных пользователей.
Пароль: www.infoclub.pro"
GraphicRiver,Pro Retouch Bundle,,http://graphicriver.net/item/pro-retouch-bundle/13116765,https://yadi.sk/d/5yM1aFjRjwFEs
GraphicRiver,Face Painting (Рисование на лице/теле),,http://graphicriver.net/item/face-painting/13264509,https://yadi.sk/d/i3Wl_bSvjwFak
GraphicRiver,Movable Sunlight Effects Photoshop Actions,,http://graphicriver.net/item/movable-sunlight-effects-photoshop-actions/13222876,https://yadi.sk/d/F0d0L9dEjwFmP
GraphicRiver,Glitch Photo Effect,,https://graphicriver.net/item/glitch-photo-effect/13087951,https://yadi.sk/d/_rqosKFajwGgZ
GraphicRiver,Broken Dispersion PS Action,,http://graphicriver.net/item/broken-dispersion-ps-action/12920309,https://yadi.sk/d/mwa1Rts1jwH79
creativemarket,600 LR Presets Mega Bundle,,https://creativemarket.com/anproductions/228245-600-LIGHTROOM-Presets-Mega-Bundle,https://yadi.sk/d/3fZRmEoai2WmJ
dealjumbo,"Профессиональный набор панелей, экшенов, пресетов для Photoshop и Lightroom",,,https://yadi.sk/d/5p-Q_PU23VjZK9
creativemarket,FashionMix Lightroom Presets,,https://creativemarket.com/Hydrozi/...paign=newsletter-05-11-16&utm_content=product,https://cloud.mail.ru/public/2mos/jFxx24NsC
graphicriver,Ray Light Maker 1- Photoshop Action,,http://bit.ly/21dOGOY,https://cloud.mail.ru/public/3Fs6/dCu2H5GJa
graphicriver,Epic Photoshop Action,,http://graphicriver.net/item/epic-p...&clickthrough_id=671550884&redirect_back=true,https://cloud.mail.ru/public/AZPo/kuAd6SCsy
graphicriver,Glamour Effects Action,,http://bit.ly/1SQcHKh,https://cloud.mail.ru/public/ExxS/tXPJnQ6J3
LightroomPresetBEART,Landscape & Travel Lightroom Presets,,https://www.etsy.com/ru/listing/208273823/landscape-travel-lightroom-presets,https://cloud.mail.ru/public/Mk6f/rd7F6msZY
designmont,Creative Photographers Ligthroom Presets Bundle,,http://www.designmont.com/product/ligthroom-presets-bundle-70-off/,https://cloud.mail.ru/public/9WHp/JcVLD7sYM
Summerana,WinterizeMe Brush and Action Collection,,http://summerana.com/shop/winterizeme-photoshop-action-and-brush-collection/,"https://cloud.mail.ru/public/7S1g/vpQCrfxrn



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
Photoshop Atn,Экшены для Photoshop - Фотоэффекты для обработки фотографий,,,https://cloud.mail.ru/public/61zK/KpNYKXcLQ
,Мега набор практикующего фотографа (2015),,https://skladchik.com/threads/Мега-набор-практикующего-фотографа-обработка-стилизация-маркетинг.75211/,https://cloud.mail.ru/public/4fXz/2Wfkm7xt7
Сolorvale,"Photoshop Actions, Only For The Bold",,http://www.colorvaleactions.com/only-for-bold-photoshop-actions,https://cloud.mail.ru/public/JNkb/6JkxSU13N
GraphicRiver,Vintage-Retro - Photoshop Actions,,,https://cloud.mail.ru/public/Mssg/znkyob7RC
,Набор свадебных экшенов + PSD,,https://skladchik.com/threads/Набор-свадебных-экшенов-psd.73639/,https://cloud.mail.ru/public/5Vgi/cF4H41XWg
reallyniceimages,Пресет FADED FILMS 2.1,,http://reallyniceimages.com/index.php/faded-films/,https://cloud.mail.ru/public/a35a63234677/FADED FILMS.zip
Creativemarket,Pastel Presets - Spring - 60 весенних пресетов для Lightroom,,https://creativemarket.com/PastelPresets/170986-60-spring-presets,https://cloud.mail.ru/public/45bd1033e5e6/Creativemarket 60 spring presets 170986.tgz
colorvale,Only For The Bold by Colorvale - Photoshop Actions,,http://www.colorvaleactions.com/only-for-bold-photoshop-actions,https://cloud.mail.ru/public/1c70cb5a0129/Photoshop Actions - Only For The Bold by Colorvale.rar
Алексей Кузьмичев,Vintage Actions,,http://photoshop-professional.ru/vintage-actions/,https://yadi.sk/d/PWsLypzwfUxMf
bellevue-avenue,Photoshop Actions - Daily Fresh Blend,,http://www.bellevue-avenue.com/daily-fresh-blend-photoshop-actions/,https://cloud.mail.ru/public/5dTJ/tNYs3R3w8
BP4U,Combo Pack экшенов и пресетов,,http://bp4u-photography-tips-guides...cts/products/new-ultimate-editing-bundle-pack,https://mega.co.nz/#!GYYx3aaL!VGIlthYal7JFGbY0Um9eC1onE-gGEyOPlvgad3r7JW8
photographerresources,Photoshop Actions - Ultimate Editing Combo Pack (2014),,http://bp4u-photography-tips-guides...cts/products/new-ultimate-editing-bundle-pack,"https://cloud.mail.ru/public/F2Xu/A2ACApeLz



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
CATA05,150 Premium Pro Presets Bundle для Lightroom,,,https://yadi.sk/d/otAkvES_Hr2nd
Чарли Браун,150 пресетов Lightroom HDR Supreme,,https://skladchik.com/threads/150-пресетов-lightroom-hdr-supreme-Чарли-Браун.24049/,"https://cloud.mail.ru/public/NFpg/1WcyLHewD



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
,,"LIFESTYLE COLLECTION специально разработана для фотографии образа жизни, моды и продуктов питания. Важный инструмент для всех блоггеров стиля жизни. Коллекция включает в себя 6 цветов Lightroom и ACR Presets.","https://www.vividpresets.com/products/lifestyle-collection 




Скрытый контент, для просмотра которого нужно лайкнуть пост.
    https://goo.gl/SV3SVp",
