author,name,desc,detail,dwnld
ParisNail,SUPER-Фрукты (2019),"О курсе:

ЛЕТО совсем-совсем близко, а Вы пока не придумали, чем особенным и оригинальным порадовать своих любимых клиентов к сезону отпусков?
Тогда без сомнения Вам просто необходим НОВЫЙ ОНЛАЙН-КУРС декорирования ногтей ""Супер-фрукты""!
Самая быстрая техника росписи: время выполнения 1 дизайна 5-10 мин! 

Программа курса:

Теоретическая часть

• Цветовой круг и как с ним работать.
• Свет и тень, тонкие прорисовки
• Композиционное построение дизайна на ногтях.
• Кадрирование дизайнов.
• Элементы композиции.

Практическая часть

• Схемы фруктов.
• Отработка фруктовых композиций.
• Клубника, ананас, апельсин, киви, вишня, арбуз, лайм, листья, серединки фруктов, листьев. 

Инструменты для курса:

• Кисть круглая колонок синтетика ""СТРАЙПЕР"" №05/0 Roubloff.
• Кисть Мазок №3 KM-3 E.MI
• Палитра веерная на кольце, 50 штук, матовая.",https://parisnail.ru/school/onlajn-kursy-dizajna-nogtej/vebinar-super-frukty/,https://cloud.mail.ru/public/5NEm/38iwV3X7P
Виктория Корел,Идеальное 3D литьё (2019),"Представляю Вашему внимаю свой Авторский курс «Идеальное 3D литьё»!
Забудьте навсегда, что что-то не отпечатывается, забудьте навсегда про черные промежутки и расчет минут просушки!!!

Это совершенно НОВАЯ ТЕХНИКА, которая способна воплотить Любое ваше желание в явь!!!!
Совершенно бюджетные и главное подручные материалы, как по взмаху волшебной палочки смогут превратиться в настоящие ювелирные украшения на ногтях!!! 9 дизайнов: от простых до сложных, но каждый отличается своими нюансами работы!
Курс представлен в записи, поэтому все моменты «сушим» и тд. отсутствуют.
Максимально близкая съёмка",http://instagr.am/p/Bt3VGBjIVAt/,https://cloud.mail.ru/public/4hML/58mtZ7m5Q
ParisNail,Культ стемпинга (2019),"Хотите стать частью культа стемпинга? Выполнять скоростные и невероятные по эффектам рисунки, при этом не имея художественных навыков по рисованию?

Все кто научился работе в данной технике, уже не может остановиться, потому что она открывает безграничные возможности по эффектам и вариантам украшения ногтей в считанные минуты.

Но для того, чтобы полюбить стемпинг, Вам нужно владеть знаниями по выбору материалов, видам отпечатков и технике.

Видео-курс «Культ стемпинга» раскроет все нюансы по работе. Вам не нужно тратить по 10 часов у монитора для обучения, для Вас вся информация собрана в чёткую структуру, где нет ничего лишнего. Даже при полной занятости с клиентами, вы успеете освоить курс к новому году, чтобы сократить время на дизайнах. 

1. Введение о понятии стемпинга. 
2. Виды плит и трафаретов. 
3. Правильный выбор штампа и скребка и их особенности в работе. 
4. Краски\лаки и гель-краски для стемпинга. Выбор марки, плотности и цветов. 
5. Вспомогательные жидкости, выбор и состав. Жидкость для снятия лака, обезжириватель.

Практика
6. Техника стемпинга под гель-лак, с частичным расположением рисунка. 
7. Техника стемпинга с рисунком на весь ноготь с демонстрацией на реальных руках. 
8. Градиент стемпингом. Три техники в разных вариациях. 
9. Стемпинг литьё. 
10. Стемпинг с пигментами. 5 вариантов работы. 
11. Зеркальный блеск и стемпинг. 
12. Цветной рисунок стемпинга. 5 разных вариантов, в том числе реверсивный стемпинг. 
13. Стемпинг + бархатный песок или акрил. 
14. Матовый топ и стемпинг.",https://parisnail.ru/school/onlajn-kursy-dizajna-nogtej/vebinar-kult-stempinga/,https://cloud.mail.ru/public/2MJw/3KAtQy4nR
ParisNail,Энциклопедия аппаратного маникюра (2019),"Курс будет максимально эффективен для тех, кто уже имеет опыт работы с аппаратом и для новичков. Курс разделен на 3 уровня повышения квалификации. Весь аппаратный маникюр от А до Я. После прохождения курса вы сможете воспользоваться всеми полезными секретами и хитростями от топ-инструктора, Татьяны Свободы. Вы получите 3 готовые техники и достойный информативный фундамент для работы. Вы поймете весь процесс изнутри и сможете создать свою технику со своими фрезами и этапами! Ваш маникюр станет идеально чистым и безопасным.
Курс уникален, состоит из авторских техник, секретов и личных наработок. Аналогов на информационном рынке нет!

Длительность курса: около 9 часов.

Программа курса

1 Уровень. Для начинающих мастеров:
• Как правильно сидеть и держать упор, чтобы не болела спина, руки, ноги, чтобы вы были расслаблены в работе и полностью контролировали свои действия.
• Как обращаться с аппаратом: особенности работы и правила использования.
• Виды фрез и правила их обработки! Какая бывает абразивность и как подобрать к типу кожи.
• Почему одна фреза стоит 300 руб., а другая 3000 руб. Почему фрезы мутнеют, ржавеют после обработки. Как это предотвратить и исправить.
• Как понять, что фрезу пора менять.
• Сколько служат фрезы.
• Как не привязываться к определенным инструментам.
• Безопасное снятие гель-лака фрезами.
• На какой скорости работать. Как не пропилить.
• Как снимать гель-лак гладко.
• Подробная схема и постановка фрезы при снятии.
• Алгоритм действий в выполнении для максимально быстрого и безопасного маникюра.
• Техника LITE. Простая и доступная для восприятия новичкам. Абсолютно безопасна и комфортна. Без пропилов и ран.

2 Уровень. Для мастеров с опытом в комбинированной технике:
• Универсальная Техника PROFI
• Убираем всеми ненавистные заусенцы в точках вроста за пару взмахов.
• Как почистить под кутикулой и не повредить кожу.
• Можно ли прикасаться к ногтевой пластине.
• Как сделать кристально чистый карман под кутикулой без болевых ощущений и безопасно.
• Как за 3 секунды довести уголки кутикулы до идеала.
• Как срезать аппаратом любую кутикулу.
• Типы кожи, виды кутикул и особенности работы с ними.
• Влажную кутикулу убираем легко и быстро.
• Как работают фрезы.
• Каким образом угол наклона влияет на срез.
• Где необходимо нажатие.
• Почему иногда кутикула не срезается, а рвётся и натирается.
• Как довести кутикулу до эффекта «Фотошоп».

3 Уровень. Для мастеров с большим опытом работы:
• 3 техники снятия фрезой.
• Что такое мало и многофункциональные фрезы. Уберем все бесполезное и выявим самые универсальные фрезы.
• Идеальное раскрытие кармана разными пушерами и фрезой. Без ран, без склеек и заусенцев.
• Техника аппаратного!1-ой фрезой, практика на 3 моделях. На каждой новая форма фрезы.
• Частые ошибки, причины их возникновения и решения. Кутикула залипает? Ползет? Рвется? Синусы не чистые? Заусенцы? - в вебинаре ответы на все вопросы!
• Опил формы на моделях. Алгоритмы – овал, квадрат, миндаль.
• Любимые базы и выравнивание на модели.
• Покрытие гель лаком под кутикулу.
• Выравнивание топом.",https://parisnail.ru/school/onlajn-kursy-po-manikyuru/vebinar-apparatnyy-manikyur/,https://cloud.mail.ru/public/zEpx/3d7NzEChB
Yulya Kudelina,Хрустальные цветы-2 (2019),"В программу курса входит:

теория
схемы
прорисовка тонких линий
растушевка
работа со светом и тенью
работа с объёмом!
Цветы:
раскрывающийся бутон розы
подснежники
тюльпан
сложная роза
плюмерия
ромашка
орхидея
магнолия!",https://www.instagram.com/kudelinanails_atyrau/,https://cloud.mail.ru/public/jstk/2P2HwUYPW
MihiStyle,Базовый гардероб и 55 стилей (2019),"Этот курс расскажет про 55 самых популярных стилей и научит использовать их в повседневных комплектах, создавать интересные стилевые сочетания. Ваш гардероб уже никогда не будет скучным и однообразным.

Расскажу все о базовом гардеробе, аксессуарах и обуви. Это и станет самым первым шагом к ИДЕАЛЬНОМУ ГАРДЕРОБУ!

Скучный гардероб останется в прошлом! С помощью простых формул расскажу как создавать интересные комплекты.

Весь шкаф состоит из модных трендов и изюминок? Не получается создавать по настоящему стильные комплекты? Этот курс точно решить эту проблему!

Программа онлайн курса

1 УРОК
ЧТО ТАКОЕ БАЗА

Что такое базовый гардероб?
Как отличить базовые вещи от стилевых?
Список необходимых базовых вещей
Что такое базовая обувь, сумки, аксессуары
База и стиль как создать нескучные сочетания
2 УРОК
ЧТО ТАКОЕ СТИЛЬ И ЕГО ДНК

Что такое стиль. ДНК стиля
Направление стилей. Откуда появляется стиль
Стили: Африканский
Восточный
Русский
Сицилийский
Цыганский,
Бохо-шик
Византийский
Гаучо
Индейский
Шотландский
Французский
Английский
3 УРОК
СТИЛИ

Викторианский
Нью-лук
Модест-фешн
Ретро
Хип-хоп
Хипстер
Стиляги
Байкерский
БДСМ
Глэм Рок
Ботаник (ГИК)
АР-Деко
Стиляги
Авангард
Гранж
Колорблокинг
Конструктивизм
4 УРОК
СТИЛИ

Минимализм
Поп-арт
Бельевой стиль
Жокейский
Денди
Прованс
Боди-фешн
Милитари
Футуризм
Романтичный
Анималистический
Бабушкин шик
Авиатор
Деловой стиль
Оп-арт
УРОК 5
СТИЛИ

Вестерн
Классический
SMART CASUAL
SPORT CASUAL
CITY CASUAL
Морской
Преппи
Сафари
Драма
Леди лайк
4 стилевых вектора: натуральный, романтичный, спортивный, деловой
5 прилагательных успеха",http://mihi-style.ru/55style,https://cloud.mail.ru/public/vWBz/5dsK6CvCG
Юлия Матюхина,Ювелирный макромир (2019),"Что входит в программу курса:

✔Обзор материалов, используемых в работе
✔Правила использования витражных красителей
✔Варианты использования пигментов
✔Секреты работы с конусными стразами
✔Как закреплять бульонки и как сохранить их цвет
✔Подробные схемы дизайнов и последовательность их выполнения
✔Познакомитесь с техникой ""гель в гель "" в дизайнах
✔Научитесь создавать собственную ювелирную коллекцию сверкающих дизайнов с эффектами венецианского стекла, эмали и натуральных драгоценных камней.
✔Разберем на примере: паучка, сухопутную черепашку, морского конька, морскую черепашку, ящерицу, лягушку, жука скарабея, рыбку, ёжика, муху

Вы получите бонусы:
✔Стемпинг гель красками 
✔Работа с пигментами
✔Урок по созданию украшения  на основе полученных на курсе знаний",http://vip.grandnail.com/yuvelirnii-makromir,https://cloud.mail.ru/public/BjHX/21mXuVQoJ
Наталья Шик,"Визаж, колористика",,http://natalyashik.ru/newyearsale/,"https://cloud.mail.ru/public/ccmM/46c2AGbAA
https://cloud.mail.ru/public/26SX/2B7SDrwLz
https://cloud.mail.ru/public/5bM8/W9mupPRqQ
https://cloud.mail.ru/public/3KGS/GdiZUpVja
https://cloud.mail.ru/public/2oNw/37gFWy1dV"
Академия стиля и моды,Мастер-классы: Особенности фигуры и стилевые типажи (2019),"Лекция 1
 «7 особенностей фигуры: как скорректировать и где выгодно купить одежду»

Настало время раскрыть секреты шопперов и выдать вам пароли и явки на магазины с нестандартными размерами.

На мастер-классе мы:

Расскажем, какие бренды заботятся о нестандартных фигурах
Обсудим распространенные особенности фигуры (короткие ноги, длинный торс, невысокий и высокий рост и т.д.)
Предложим способы коррекции с помощью одежды
Главное: подойдем к особенностям комплексно (прическа, комплектование вещей, обувь и аксессуары)
Поделимся магазинами, которые не идут на поводу у размерной сетки масс-маркета.
Каким будет результат:
Вы научитесь экономить время и средства на шоппинге и будете уверены, что вещи хорошо сядут на фигуре. Сможете создавать оригинальные образы из имеющихся вещей. Комплексно проработаете особенности своей фигуры. 

Ваш подарок при покупке мастер-класса:

Слайды лекции — вы всегда сможете использовать их как шпаргалку
Альбом «111 магазинов для нестандартных фигур» — бесценный гид по лучшим магазинам одежды.
Спикеры:
Иванова Софья, менеджер проекта «Закрытые Мастер-классы»
Ксения Деревинская, стилист-шоппер Академии 


Лекция 2

«Характер — Внешность — Стиль. 
 Стилевые типажи: что одних украшает, то для других — провал»

Как выбирать вещи, которые 100% вам подходят не только по размеру, но и типажу внешности, как строить личный стиль и выбирать именно то, что отражает ваше внутреннее настроение расскажем на Мастер-классе.

Эксперт расскажет:

Что такое архетипы
Почему важно знать свой архетип
Какие бывают типологии и как определить свою
Как архетип связан с гардеробом
Почему архетипы важно знать не только профессиональным стилистам, но и самостоятельным модницам.
Результат после видеолекции:
Вы научитесь с легкостью разбираться в типажах и строить комплекты согласно психологии архетипа. Эти знания позволят составлять образы, которые будут сочетать в себе модные тренды и подчеркивать вашу индивидуальность, ведь важно, чтобы одежда не только прикрывала наготу, но и отражала ваше внутреннее состояние.  

Ваш подарок при покупке мастер-класса:

Слайды лекции — вы всегда сможете использовать их как шпаргалку
Памятка «12 коллажей для самостоятельного типирования» — мы проиллюстрировали архетипы не только через одежду, но и через их атмосферу, поэтому вы легко сможете определить свой.
Спикер:
Иконникова Карина — руководитель отдела обучения, VIP-стилист Академии.",https://online.academy27.com/mk_april_19_2,https://cloud.mail.ru/public/5j2u/3HgVDwSEw
Стелла Клар,Сумка вашей мечты. Как найти идеальную сумку,,http://video.stellaclar.com/sumka-vashey-mechti/,"https://cloud.mail.ru/public/KZvF/jyXVQjkp6

Скрытый контент для авторизованных пользователей.
Пароль: 0987"
ParisNail,Pop Art. Уровень 1 (2019),"О курсе
Вы ждали, просили, и наконец мы сделали. Долгожданный вебинар по художественной росписи в стиле “POP ART”. Курс подходит как для начинающих мастеров, так и для мастеров с опытом в росписи. Справится каждый.

Вебинар включает в себя:
• Теоретическую и практическую части.
• Практическая часть поделена на 10 уроков.
• Домашние задания с последующей проверкой лично преподавателем.
• 15 отработанных типс.
• Халфтон, линейные наложения, каллиграфия, граффити, мультяшки, комиксы.

После данного вебинара Вы сможете нарисовать любую Вашу идею в стиле POP ART. 

Программа курса:

• История появления POP ART.
• Подбор кистей и материалов для росписи.
• Постановка руки под роспись в стиле POP ART.
• Цветовой круг, элементы светотени, композиция.
• Линии в POP ART.
• Элементы POP ART:
  - халфтон,
  - орнамент,
  - калиграфия,
  - техника линейных наложений,
  - граффити,
  - анимация,
  - комиксы. 

Инструменты курса:

1. Кисть круглая колонок № 5/0 серия DК13R Roubloff
2. Кисть колонок синтетика ""страйпер"" № 10/0 серия DS43R Roubloff
3. Дотс двусторонний Arnelle
4. Дотс двусторонний TNL
5. Кисть круглая колонок № 2 серия DK13R Roubloff
6. Кисть овальная синтетика № 6 серия GC33R Roubloff",https://parisnail.ru/school/onlayn-obuchenie/vebinar-pop-art-uroven-1/,https://cloud.mail.ru/public/38DB/2eaknkyxk
idea-class,Первый базовый курс от idea-class,"Курс познакомит Вас с основными законами стилистики, искусством управлять впечатлением и даст возможность на практике отработать полученные знания под руководством ведущих стилистов Школы.",http://idea-class.ru/kurs-otkrytie/,https://cloud.mail.ru/public/7Zgr/hJJDpYiWv
Ксения Лери,Макротренды и мода: откуда берется вдохновение (2019),"Что вы узнаете:

Что такое макротренды в fashion мире
Предпосылки в моде на ближайшие 2-3 года в культуре и медиа среде
Источники и значение макротрендов
Социальный контекст в России: почему именно эти тенденции получат развитие
Для кого:
Лекция будет интересна всем, кто интересуется модой, трендами и fashion индустрией.",http://fashiontoknow.ru/lecture_macrotrends,https://cloud.mail.ru/public/2v6p/jgnd4kH9t
Юлия Баранова,Cats Planet (2019),"Будет море информации по рисованию кошечек:
порисуем и маленьких котят, и взрослых кошек, хищных и домашних
отличительные особенности строения мордашек и фишки, как придать тот или иной характер кошечке",http://instagr.am/p/Br4wPxAHW2Z/,https://cloud.mail.ru/public/4uCq/4C5k2voAh
ParisNail,Вензеля + декор (2019),"“Вензеля + декор” – очень информативный и насыщенный курс. Применение дизайнов в стиле вензеля универсально: вензеля можно рисовать на однотонном покрытии, градиенте, френче, декорировать стразами. Вензеля можно использовать в любое время года, как самостоятельный дизайн, а также как дополнение к более сложным дизайнам. 

После прохождения курса вы сможете правильно располагать дизайн на ногтях, отличать композицию от компоновки, Кадрировать дизайны, правильно рисовать и «читать» вензеля и научитесь разбираться в кистях и материалах для дизайна: фольга, гель «паутинка», слайдеры и металлизированные наклейки, различные виды посыпок, втирок (неоновые, золотые, серебряные, голография).

Программа курса:

как подготовить кисть к работе, уход за кистями
чем отличается композиция от компоновки
основные простые элементы из которых складываются сложные композиции
компоновка элементов
воздух и контраст в дизайнах
кадрирование дизайнов
правильное расположение (композиция) вензелей на ногтях
ошибки в написании вензелей
упражнения, направленные на постановку руки
отрисовка основные элементов вензелей
Дизайны и декор: 

Экспресс дизайны. Работа с фольгой.
Вензеля + паутина
Вензеля + слайдеры и металлизированные наклейки
Фактурные вензеля (посыпки)
Вензеля + неоновые пигменты
«Золотые», «серебряные», «голографические» вензеля или эффект литья БЕЗ фольги",https://parisnail.ru/school/onlayn-obuchenie/vebinar-venzelya-ekaterina-karpinchik/,https://cloud.mail.ru/public/4sYE/4T6PWxzkz
Vocal Image,Марафон по прокачке голоса за 30 дней (2019),"Автор марафона:
Руся – вокалистка группы Shuma, профессиональный вокальный имиджмейкер, диктор, актер озвучания и голос белорусской железной дороги.

Автор пишет о себе:

Здравствуйте! Я частный вокальный имиджмейкер уже 10 лет и хочу поделиться с вами упражнениями и практическими советами по управлению голосом. Наш голос это целый гардероб различных вокальных костюмов, которые мы можем выбирать и примерять на себя по случаю.

Управлять бизнесом, работать с клиентами, соблазнять и очаровывать, принимать свою личность, любить себя, становиться более уверенным в себе, выступать публично с удовольствием и без стресса, вести переговоры - это лишь маленькая часть тех областей, где управление голосом открывает для вас реальные перспективы.

Что будет на марафоне:

Упражнения на диафрагму и громкость голоса.
Упражнения на снятия зажимов.
Упражнения для расслабления связок.",https://www.instagram.com/vocalimage/,https://cloud.mail.ru/public/2MNV/FEqLNm8gt
Silvia Stefanini,"Mix & Match: Пошаговый тренинг, как сочетать стили в одежде (2019)","Мастер-класс о том, как комбинировать стили в одежде и использовать техники mix&match в гардеробе

Как вы думаете, что общего у известных fashion-блоггеров, икон стиля и обычных людей, которых фотографируют street-style фотографы для модных журналов?

Нет, не то, что они носят дорогую брендовую одежду.
Дело в том, что эти люди умеют сочетать обычные вещи так, что получаются оригинальные и креативные комплекты, которых нет ни у кого. Они задают моду и придумывают тренды, которые потом копируют люди со всего мира.

Они в совершенстве владеют навыками сочетания стилей и техниками mix&match.
 Хотите тоже владеть такими навыками и уметь создавать оригинальные и необычные образы, которыми будут восхищаться и вдохновляться другие люди? Всему этому мы сможем научить вас всего за 1 час!

Mix&match — что это такое и как можно использовать в создании стиля
Какие стили можно и нельзя сочетать между собой в одежде
Формула создания быстрого образа, в котором сочетаются несочетаемые вещи
Сколько стилей стоит сочетать в одном комплекте одежды
Какие сочетания стилей сегодня в моде считаются самыми актуальными, а какие уже устарели
Как сочетать принты в одежде: 3 техники mix&match
Как сочетать винтажные и современные вещи
Сочетание стилей: продвинутые техники в стиле Gucci
Mix&match по историческим периодам в одном образе
Что мода сегодня понимает под термином smart casual
Методы smart casual, как составить несколько комплектов с минимумом вещей
Что вы получите на мастер-классе:

Вы сможете легко комбинировать стили в одежде и составлять модные образы за 5 минут
Вы научитесь составлять образы, как у известных fashion-блоггеров и street style персон
Вы узнаете, какие стили можно и не рекомендуется в мире моды сегодня комбинировать вместе
Вы получите самую актуальную информацию о том, каковы европейские тренды в сочетаниях одежды: что сейчас модно, а что уже стало старомодно
Вы узнаете секретную формулу, по которой можно легко сочетать несочетаемые стили в одежде
Вы сможете обновить свой стиль без дополнительных трат на шоппинг из обычных вещей в гардеробе
Если вы учитесь на стилиста или работаете имиджмейкером, то сможете создавать для клиентов очень необычные и неповторимые образы",https://scuola-stile.com/courses/mix-match-пошаговый-онлайн-тренинг-как-сочет/,https://cloud.mail.ru/public/3CBj/ZzUNowh23
Идеи кос,"Онлайн-курс плетение кос. Пакет ""Оптимальный"" (2019)","Вы уже давно хотите научиться плести красивые косы? Но у вас нет времени посетить нашу студию?!

Мы нашли выход и сделали ОНЛАЙН - ОБУЧЕНИЕ.
⠀
На онлайн - курсах преподаватель подробно рассказывает технику плетения кос, сам видео - урок берется крупным планом, ошибиться не возможно, рассказано и показано медленно.
Все пряди показываются крупно, преподаватель показывает и рассказывает, как правильно держать руки и пряди. Это, по сути, индивидуальное обучение у вас дома.
⠀
Сложностей с видеоуроками у вас не будет. Вы получите удовольствие от обучения, а также ценные новые навыки.",http://online.ideikos.ru/,https://cloud.mail.ru/public/3ycg/4M2NfzkVV
Юлия Баранова,Курс FLOWERS (2019),"Курс рассчитан на мастеров с любым опытом в рисовании. Все нюансы рисования будут детально рассмотерны в видеоуроках, снятых в высоком качестве
Курс  FLOWERS 1.0  был создан по просьбе наших многочисленных учеников и посвящен детальной проработке темы рисования флористики на ногтях.

На курсе мы познакомимся с многослойностью рисунка, с более сложной и гармоничной композицией и  приобретем навыки понимания сложных схем (цветы с большим количеством лепестков).",https://vsenailart.ru/springsale,https://cloud.mail.ru/public/Lfqe/2THoxsJ7w
Татьяна Золоташко,Современные техники свадебного макияжа (2019),"Курс состоит из 3-х уроков.

В них представлены самые трендовые свадебные образы.

В основном, в этом видео-курсе используется карандашная техника с применением тинтов и кремовых теней.",http://zolotashko.com/bridal-mk,https://cloud.mail.ru/public/5srS/5qBzHAYzP
ParisNail,"Идеальный ""карман"" (2019)","Данный курс подходит для мастеров любого уровня подготовки и работающих как в классической технике, так и в комбинированной/аппаратной. Правильное раскрытие проксимальной складки — залог чистого и не травматичного маникюра в любой технике! 90% травм под кутикулой происходит по причине плохо раскрытого кармана и наличия склеек. После прохождения вебинара вы решите большую часть своих проблем с техникой маникюра!

Программа курса:
• Строение ногтевой пластины.
• Строение корневой системы ногтевого аппарата.
• Строение кожи.
• Особенности работы с разными типами кожи.
• Безопасная глубина раскрытия.
• Кому противопоказан глубокий маникюр.
• Какой результат мы должны получить в итоге.
• Что такое склейки.
• Причины разрыва склеек.
• Почему кутикула не двигается?
• Почему клиенту больно?
• Почему еще ничего не сделал, а уже идет кровь?
• Как работать с жестким птеригием?
• Причины появления жесткого птеригия.
• Выбор инструмента для раскрытия кармана.
• Виды пушеров/шаберов.
• Способы применения.
• Апельсиновая палочка-профессиональный ли инструмент?
• Всё о безопасной фрезе.
• Строение/Скоростной режим/Функции.
• Можно ли раскрывать карман алмазной фрезой?
• Как добиться чистого кармана после раскрытия?
• Нужен ли ремувер?
Ещё больше и подробнее уже на самом курсе!",https://parisnail.ru/school/onlajn-kursy-po-manikyuru/vebinar-idealnyy-karman/,https://cloud.mail.ru/public/2zYd/2TDfUvS35
Андрей Аболенкин,Весна 2020. Модный поворот (2019),"Гид по ключевым трендам будущей весны: горячие новости и холодный анализ. Попытаемся найти все важные точки, с которых удобно осматривать наступающий сезон как профессионалам, так и любителям моды.
На лекции будет уделено особое внимание новым маркам, подиумным трендам и новостям.",https://photoplay.ru/courses/fashion/abolenkin-lectures.html,https://cloud.mail.ru/public/qwqk/LKWufgnPG
ParisNail,Art design. Top 10 (2019),"О курсе
Насыщенный курс, включающий десятки самых популярных дизайнов. Огромное множество различных вариантов со стразами, бульонками, кристаллами, пигментами и с сахарным песком. Только самое эффектное и популярное!

Для кого предназначен курс
Курс рассчитан на любой уровень подготовки, программа адаптирована как для новичков, так и для мастеров с опытом работы, которые хотят научиться популярным дизайнам.

Программа курса
• Работа с пигментами/втирками:
- Зеркальные,
- Юкки,
- Жемчужная втирка,
- Металлизированные.
• Техника Watercolor - рисуем акварельные розы и волны за считанные минуты!
• Бархатный песок, мармелад.
• Фольга.
• Чеканка.
• Универсальный зеркальный блеск.
• Шестигранники.
• Камифубуки.
• Стразы и бульонки.
• Натуральные текстуры:
- Мрамор,
- Каменный эффект.

Чему вы научитесь:
После прохождения курса вы научитесь самым популярным дизайнам и узнаете все наши ""фишки"".",https://parisnail.ru/school/onlayn-obuchenie/kurs-art-design-top-10-/,https://cloud.mail.ru/public/Vrn4/5pahxf9xc
Мария Милли,Ошибки в уходе (2019),"5 блоков:
1 - травма
Почему неэффективны чистки и щетки?
Почему нельзы выдавливать прыщи?
Какие скрабы нельзя использовать?

2 - нюансы составов
Чем нельзя очищать кожу?

3- увлажнение
Чем нельзя увлажнять кожу?
Каких ингредиентов не нужно бояться в составе?
Что делать с шеей и кожей вокруг глаз?

4 - спф и солнце
Вылечит ли солярий прыщи?
Что нельзя делать летом?

5 - дополнение ухода для лучшего эффекта",http://mariiamilli.com/#rec91450573,https://cloud.mail.ru/public/54ia/3sfJ1UkVz
Татьяна Маменко,"[Маменко Т.] ""СТИЛЕВЫЕ ТИПАЖИ, ФАКТУРА ВНЕШНОСТИ И СТИЛЬ"" (2018)",,https://tatyana-mamenko.ru/academy/stylist/stilevye-tipazhi-i-sozdanie-stilya/,https://cloud.mail.ru/public/4fPq/3PuUJfXQq
"Nail_Nesty, Zhar_Nails",Я Щитаю. Подсчет себестоимости услуг мастера по маникюру (2019),"Цель курса:
Научиться рассчитывать прибыль от собственного бизнеса в ногтевом сервисе.

Программа:

Расчет себестоимости одноразовой продукции (пилки, щётки, перчатки);
Расчет себестоимости многоразовой продукции (амортизация оборудования, мебели и др.);
Расчет себестоимости жидкостей (дезрастворов, материалов для покрытия и т.д.);
Расчет себестоимости дополнительных расходов (аренда, налоги, заработная плата и пр.);
Учет расходов (таблица учета для сравнения фактической и запланированной себестоимости);
Способы снизить себестоимость услуг (ссылки на оптовые магазины, товары по выгодным ценам, лайфхаки и т.д.);
Мотивационный блок про повышение цен (психология мастера и клиента, система лояльности).
Что входит в курс:

Уроки в видеоформате;
Практические задания;
Шаблоны таблиц для расчетов.
После прохождения уроков Вы будете знать:

Из чего складывается стоимость услуг, и как правильно её рассчитывать;
Себестоимость услуг на 1-го клиента, с точностью до копейки;
Сумму расходов, выручки и прибыли;
На каких статьях расходов можно и нужно экономить, а на каких категорически нельзя;
Как вести учет расходов и прибыли при затратах менее 30 минут в месяц.
Об авторе:
Настя (Neil_Nesty) – мастер маникюра и педикюра уровня Профи, владелец успешного бизнеса, автор обучающих курсов.",https://www.instagram.com/nail_nesty/,https://cloud.mail.ru/public/2xEg/3s4sdt3DP
